Old Ref ID,Ref ID,Record Last Updated (dd/mm/yyyy),Operator (or Applicant),Site Name,Technology Type,Storage Type,Storage Co-location REPD Ref ID,Installed Capacity (MWelec),CHP Enabled,RO Banding (ROC/MWh),FiT Tariff (p/kWh),CfD Capacity (MW),CfD Allocation Round,Turbine Capacity (MW),No. of Turbines,Height of Turbines (m),Mounting Type for Solar,Development Status,Development Status (short),Are they re-applying (New REPD Ref),Are they re-applying (Old REPD Ref) ,Address,County,Region,Country,Post Code,X-coordinate,Y-coordinate,Planning Authority,Planning Application Reference,Appeal Reference,Secretary of State Reference,Type of Secretary of State Intervention,Judicial Review,Offshore Wind Round,Planning Application Submitted,Planning Application Withdrawn,Planning Permission Refused,Appeal Lodged,Appeal Withdrawn,Appeal Refused,Appeal Granted,Planning Permission Granted,Secretary of State - Intervened,Secretary of State - Refusal,Secretary of State - Granted,Planning Permission Expired,Under Construction,Operational,Heat Network Ref
C1583,4218,01/02/2018,Green Breeze Energy Ltd,Drumduff,Wind Onshore,,,8.50,,,,,,2.83,3,,,Operational,Operational,,,"DRUMDUFF, BLACKRIDGE",Lothian,Scotland,Scotland,,288877,669339,West Lothian Council,0138/FUL/14,,,,,,26/02/2014,,,,,,,18/06/2015,,,,18/06/2018,15/01/2017,11/07/2017,
C1591,4219,01/07/2015,Stony Hill Wind Farm Ltd,Stony Hill,Wind Onshore,,,18.00,,,,,,3.60,5,,,Planning Application Withdrawn,Application Withdrawn,,,"Land at Stony Hill/RedHill, Lenchie, Insch, AB52 6NE",Grampian,Scotland,Scotland,,358591,832151,Aberdeenshire Council,APP/2013/2064,,,,,,04/07/2013,19/05/2015,,,,,,,,,,,,,
B0032,4220,04/06/2020,Scottish and Southern Energy (SSE),Slieve Kirk Ext,Wind Onshore,,,11.50,,,,,,2.30,5,,,Planning Permission Expired,Planning Permission Expired,,,Co Londonderry,Co. Tyrone,Northern Ireland,Northern Ireland,,61258,571215,Northern Ireland Planning Service,A/2011/0202/F,,,,,,01/05/2011,,,,,,,26/03/2015,,,,26/03/2020,,,
B0063,4221,26/01/2016,E.ON Climate and Renewables,The Isles Wind Farm,Wind Onshore,,,48.00,,,,,,2.00,24,,,Planning Application Withdrawn,Application Withdrawn,,,"Land 1.5km east of Newton Aycliffe, County Durham",County Durham,North East,England,,431757,525383,Durham County Council,DM/14/01210/FPA,,,,,,15/05/2014,21/01/2016,,,,,,,,,,,,,
B0135,4222,29/10/2015,REG Windpower,Ingst Hill Wind Farm/ M48 Wind Farm,Wind Onshore,,,5.20,,,,,,2.60,2,,,Appeal Withdrawn,Appeal Withdrawn,,,Land At Valley Farm Ingst Hill Olveston Bristol South Gloucestershire,Avon,South West,England,BS35 4AP,358284,187132,South Gloucestershire Council,PT12/4071/F,APP/P0119/W/15/3100557,,,,,05/12/2012,,17/12/2014,27/07/2015,29/10/2015,,,,,,,,,,
B0255,4223,29/02/2016,EDF/Wind Prospect,Rhodders Wind Farm,Wind Onshore,,,12.00,,,,,,2.00,6,,,Operational,Operational,,,Site West Of Burnfoot Hill Tillicoultry Clackmannanshire,Clackmannanshire,Scotland,Scotland,FK13 6A,289525,702720,Clackmannanshire Council,11/00299/FULL,13/00001/REFUSE,,,,,07/11/2011,,08/07/2013,,,,21/01/2014,21/01/2014,,,,,01/08/2015,29/02/2016,
B0268,4224,28/07/2014,Wind Ventures,Delph Wind Farm,Wind Onshore,,,27.00,,,,,,3.00,9,,,Planning Application Withdrawn,Application Withdrawn,,,"Vine House Farm Worths Farm and Porters Farm, Deeping St Nicholas, Spalding",Lincolnshire,East Midlands,England,PE11 3QD,539840,312820,South Holland District Council,H14-0110-13,,,,,,13/02/2013,09/03/2016,,,,,,,,,,,,,
B0282,4225,04/06/2018,Gresham House,Harburnhead Wind Farm,Wind Onshore,,,51.70,,,,,,3.00,22,126.00,,Operational,Operational,,,"West Calder, West Lothian",Lothian,Scotland,Scotland,,304070,658330,Scottish Government (S36),,,,,,,20/12/2011,,,,,,,09/07/2014,,,,,04/02/2016,01/12/2016,
B0283,4226,06/11/2014,Eurowind UK,Nathro Hill Wind Farm,Wind Onshore,,,61.00,,,,,,3.60,17,,,Planning Application Withdrawn,Application Withdrawn,,,"Careston Estate, Angus",Tayside,Scotland,Scotland,,346905,768465,Scottish Government (S36),,,,,,,26/07/2012,15/10/2014,,,,,,,,,,,,,
B0290,4227,03/10/2017,Temporis Capital,Dunsland Cross Wind Farm,Wind Onshore,,,7.50,,,,,,3.00,3,,,Operational,Operational,,,Land At Dunsland Cross South Of Brandis Corner Holsworthy Devon EX22 7YH,Devon,South West,England,,240884,103359,Torridge District Council,1/1250/2011/FULM,13/00008/REF,,,,,13/01/2012,,22/01/2013,,,,22/01/2013,22/01/2013,,,,,29/01/2016,08/03/2017,
B0366,4228,02/09/2015,Banks Renewables,High Cumnock Wind Farm,Wind Onshore,,,27.20,,,,,,3.40,8,,,Appeal Refused,Application Refused,,,"High Cumnock, East Ayrshire",Strathclyde,Scotland,Scotland,,260263,617355,East Ayrshire Council,13/0099/PP,PPA-190-2043,,,,,15/02/2013,,05/12/2014,04/03/2015,,21/08/2015,,,,,,,,,
B0392,4229,03/03/2016,Energiekontor UK,Brightenber Hill,Wind Onshore,,,7.50,,,,,,2.50,3,,,Appeal Refused,Application Refused,,3069,"Land adjacent to Brightenber Hill near Stainton Hall, Gargrave, Skopton",North Yorkshire,Yorkshire and Humber,England,BD23 3PA,388691,452767,Craven District Council,05/2012/12568,APP/C2708/A/12/2186488,,,01/11/2014,,17/04/2012,,05/09/2012,16/12/2014,,10/02/2016,,,,,,,,,
B0439,4230,01/11/2016,Burcote Wind,Longburn Wind Farm,Wind Onshore,,,72.00,,,,,,3.60,20,,,Planning Application Withdrawn,Application Withdrawn,,,Carsphairn in Dumfries and Galloway,Dumfries and Galloway,Scotland,Scotland,,269700,593285,Scottish Government (S36),EC00002080,,,,,,28/06/2013,05/11/2015,,,,,,,,,,,,,
B0452,4231,05/02/2015,Renewable Energy Systems (RES),Mynydd Marchywel Wind Farm,Wind Onshore,,,10.00,,,,,,2.00,5,,,Appeal Refused,Application Refused,,,between Rhos and Crynant,West Glamorgan,Wales,Wales,,276783,203988,Neath Port Talbot Council,P2012/0999,APP/Y6930/A/14/2215628,,,,,06/12/2012,,18/02/2014,08/07/2014,,02/01/2015,,,,,,,,,
B0489,4232,01/11/2016,Scottish Power Renewables,Whitelee Windfarm Extension Phase 3,Wind Onshore,,,12.00,,,,,,2.30,5,,,Appeal Refused,Application Refused,,,"Eaglesham Moor, to the south of Glasgow",Strathclyde,Scotland,Scotland,,256300,645000,Scottish Government (S36),,WIN-190-1,,,,,13/08/2012,,19/10/2016,30/10/2014,,19/10/2016,,,,,,,,,
B0490,4233,04/01/2017,Capital Dynamics,Potato Pot Wind Farm,Wind Onshore,,,6.00,,,,,,2.00,3,,,Operational,Operational,,,"Land at
Potato Pot
Branthwaite
Workington
Cumbria",Cumbria,North West,England,,303000,524100,Allerdale Borough Council,2/2012/0594,APP/G0908/A/13/2189934/NWF,,,,,07/08/2012,,25/01/2013,,,,23/10/2013,23/10/2013,,,,,15/09/2015,15/09/2016,
B0582,4234,24/03/2017,Ventient (formerly Infinis),Musdale Wind Farm,Wind Onshore,,,64.00,,,,,,4.00,16,,,Planning Application Withdrawn,Application Withdrawn,,,"Musdale Farm, Kilmore near Oban",Strathclyde,Scotland,Scotland,,195365,722175,Scottish Government (S36),,,,,,,08/08/2013,22/05/2015,,,,,,,,,,,,,
C2391,4235,04/04/2017,Community Windpower,Millour Hill Community Windfarm (Extension) ,Wind Onshore,,,6.40,,,,,,3.20,2,,,Operational,Operational,,3646,Site To North Of Baidland Hill Dalry Ayrshire,Strathclyde,Scotland,Scotland,,225498,652662,North Ayrshire Council,13/00647/PP,,,,,,21/11/2013,,,,,,,18/06/2014,,,,,15/01/2016,31/03/2016,
C2468,4236,28/02/2020,ERG Renew,Evishagaran Wind Farm,Wind Onshore,,,35.00,,,,,,2.50,14,,,Revised,Revised,7406,,"Gelvin Road, ",Co. Derry / Londonderry,Northern Ireland,Northern Ireland,,89743,574264,Northern Ireland Planning Service,B/2013/0120/F,2014/A0169,,,,,07/06/2013,,26/09/2014,24/11/2014,,,04/04/2016,04/04/2016,,,,,,,
C2469,4237,03/08/2016,ABO Wind NI,Feystown Wind Farm,Wind Onshore,,,13.80,,,,,,2.30,6,,,Appeal Refused,Application Refused,,,"Lands east of Feystown Road
 Glenarm; extending between an area situated approximately 750m east of 54 Feystown Road to lands adjacent to 92 Feystown Road. Within the townlands of Ault alias Gowkstown
 Clady and Dunteige
 Glenarm
 Co Antrim.",Co. Antrim,Northern Ireland,Northern Ireland,,147710,565013,Northern Ireland Planning Service,F/2013/0101/F,2014/A0285,,,,,14/05/2013,,22/12/2014,27/03/2015,,06/07/2016,,,,,,,,,
C2470,4238,01/11/2016,Slieveard Wind Farm Ltd,Slieveard Wind Farm,Wind Onshore,,,17.50,,,,,,2.50,7,,,Appeal Withdrawn,Appeal Withdrawn,,,"Slieveard Mountain
 Glencordial and Rylagh townlands
 Omagh
 Co Tyrone",Co. Tyrone,Northern Ireland,Northern Ireland,,61286,541024,Northern Ireland Planning Service,K/2013/0102/F,2015/A0158,,,,,26/03/2013,,16/07/2015,19/11/2015,04/10/2016,,,,,,,,,,
C2484,4239,02/09/2015,North Bucks Wind Energy Ltd,Salden Wind Farm,Wind Onshore,,,10.00,,,,,,2.50,4,,,Planning Permission Refused,Application Refused,,,Land At Cowpasture Farm Drayton Road Newton Longville Buckinghamshire MK17 0BU,Buckinghamshire,South East,England,,484100,230478,Aylesbury Vale District Council,13/03455/APP,,,,,,12/12/2013,,07/08/2015,,,,,,,,,,,,
C2616,4240,05/01/2015,West Coast Energy,Blantyre Muir Wind Farm extension,Wind Onshore,,,7.50,,,,,,2.50,3,,,Operational,Operational,,,Near Laigh Muirhouses Farm Muttonhole Road Hamilton ,Strathclyde,Scotland,Scotland,,268888,651781,South Lanarkshire Council,HM/10/0478,,,,,,04/10/2010,,,,,,,25/05/2012,,,,,04/06/2012,15/01/2014,
C2622,4241,04/08/2014,Airvolution Energy,Park Farm (St Osyth),Wind Onshore,,,4.00,,,,,,2.00,2,,,Planning Permission Refused,Application Refused,,,"Park Farm, Clay Lane, St Osyth, Clacton On Sea",Essex,Eastern,England,CO16 8HG,613511,216490,Tendring District Council,13/01467/FUL,,,,,,23/01/2014,,15/05/2014,,,,,,,,,,,,
EN00263,4243,02/12/2015,Renewable Energy Systems (RES),Rotsea Wind Farm,Wind Onshore,,,6.90,,,,,,2.30,3,,,Planning Permission Refused,Application Refused,,,Land East Of Scurf Dyke Farm Watton Carrs Road Hutton Cranswick East Riding Of Yorkshire,Humberside,Yorkshire and Humber,England,,506221,450719,East Riding of Yorkshire Council,13/03606/STPLFE,,,,,,15/11/2013,,05/11/2015,,,,,,,,,,,,
EN00299,4244,23/07/2019,EDF Energy Renewables/ Infinergy,Dorenell Wind Farm (Previously Site A and B Scaut Hill),Wind Onshore,,,177.00,,,,177.00,AR1 ,3.00,59,126.00,,Operational,Operational,,,"Glenlivet Estate, Dufftown, Speyside,  Moray",Grampian,Scotland,Scotland,,332000,829500,Scottish Government (S36),EC00003173,,,,,,07/05/2008,,,,,,,03/01/2012,,,,,15/08/2016,15/09/2018,
EN00313,4245,03/07/2017,Gaelectric Developments/ CGN Europe Energy,Inishative,Wind Onshore,,,13.80,,,,,,2.30,6,,,Operational,Operational,,,"Inishative Road, Sixmilecross, Omagh (Slievebeg. Land between Ballygawley and Pomeroy, approximately 1.5km north of Altmore Forest, Townland of Inishative)",Co. Tyrone,Northern Ireland,Northern Ireland,,76324,530621,Northern Ireland Planning Service,K/2006/1793/F,,,,,,10/11/2006,,,,,,,12/11/2010,,,,12/11/2015,17/02/2015,13/03/2017,
EN00314,4246,31/05/2017,Gaelectric Developments/ CGN Europe Energy,Corby Knowe,Wind Onshore,,,5.00,,,,,,1.60,3,,,Operational,Operational,,,"Tardee Mountain, 7km North East of Antrim and 4km South East of Kells",Co. Antrim,Northern Ireland,Northern Ireland,,131529,551929,Northern Ireland Planning Service,T/2006/0832/F,,,,,,17/11/2006,,,,,,,30/01/2013,,,,30/01/2018,04/01/2016,31/05/2017,
EN00329,4247,31/05/2016,Falck Renewables,Earlsburn North (Kingsburn) Wind Farm,Wind Onshore,,,22.50,,,,,,2.50,9,,,Operational,Operational,,,"Earlsburn, Gargunnock Hills",Stirling,Scotland,Scotland,,268000,690500,Stirling Council,08/00104/DET,,,,,,08/02/2008,,,,,,,01/04/2010,,,,,01/06/2014,30/05/2016,
EN00455,4248,15/02/2016,Renewable Energy Systems (RES),Wryde Croft,Wind Onshore,,,26.00,,,,,,2.00,13,100.00,,Operational,Operational,,,"Nutsgrove, South of Thorney.",Cambridgeshire,Eastern,England,,533235,306756,Peterborough City Council,07/01411/FUL,08/00048/REFPP,,,,,01/07/2006,,22/10/2008,,,,01/04/2010,01/04/2010,,,,,01/09/2014,20/02/2016,
EN00458,4249,03/04/2018,Greencoat,Brockaghboy Wind Farm,Wind Onshore,,,37.50,,,,,,2.50,15,,,Operational,Operational,,,"Land approximately 750m South East of Dowlin's Bridge, Drumbane Road, Garvagh, Coleraine, BT 51 5DR",Co. Derry / Londonderry,Northern Ireland,Northern Ireland,,95250,575500,Northern Ireland Planning Service,C/2007/1186/F,,,,,,14/12/2007,,,,,,,18/01/2012,,,,18/01/2017,23/06/2016,01/09/2017,
EN00460,4250,24/04/2015,Blue Energy,Wandylaw,Wind Onshore,,,20.50,,,,,,1.95,10,,,Operational,Operational,,,"The Ellingham Estate, 3.5km West of the Village of Ellingham",Northumberland,North East,England,,414989,625121,Northumberland County Council,06/B/0765,,,,,,01/08/2006,,24/10/2007,,,,10/02/2008,10/02/2008,,,,,30/05/2012,30/07/2013,
EN00465,4251,16/09/2019,ESB (Hibernian Wind),Clunahill Wind Farm ,Wind Onshore,,,21.00,,,,,,3.00,6,,,Planning Permission Granted,Awaiting Construction,,,Drumquin,Co. Tyrone,Northern Ireland,Northern Ireland,,45000,538000,Northern Ireland Planning Service,K/2007/0547/F,,,,,,25/10/2007,,,,,,,20/02/2015,,,,20/02/2020,,,
EN00511,4252,21/09/2020,Vattenfall,Aultmore Wind Farm ,Wind Onshore,,,29.00,,,,,,2.23,13,,,Planning Permission Expired,Planning Permission Expired,,3099,"Aultmore Forest,Old Fir Hill, Drybridge, Buckie, ",Grampian,Scotland,Scotland,,345000,860000,Moray Council,07/02375/EIA,,,,,,19/10/2007,,,,,,,27/02/2014,,,,28/02/2022,,,
EN00535,4253,22/04/2016,Scottish Power Renewables,Black Law Extension - 1a,Wind Onshore,,,48.40,,,,,,1.67,29,,,Operational,Operational,,,"Black Law, Climpy",Strathclyde,Scotland,Scotland,,289500,653500,Scottish Government (S36),,,,,,,25/01/2008,,,,,,,22/03/2011,,,,,30/09/2014,18/02/2016,
EN00581,4254,26/05/2016,Bolsterstone Innovative Energy,Reeves Hill,Wind Onshore,,,9.20,,,,,,2.30,4,,,Planning Permission Expired,Planning Permission Expired,,,"Reeves Hill, Reeves Lane, near Knighton, Shropshire",Hereford and Worcester,West Midlands,England,,331940,269520,Herefordshire Council,NW081479/F,APP/W1850/W/15/3137440,,,,,19/05/2008,,,26/11/2015,,,26/04/2016,14/09/2011,,,,12/05/2016,,,
EN00637,4255,26/04/2017,Golden Square Energy,Crockbaravally Wind Farm,Wind Onshore,,,7.50,,,,,,2.50,3,,,Operational,Operational,,,"Whitebridge Road
Sixmilecross, Co. Tyrone
BT79 9EH",Co. Tyrone,Northern Ireland,Northern Ireland,,73750,529250,Northern Ireland Planning Service,K/2008/1153/F,,,,,,02/01/2009,,,,,,,05/03/2012,,,,05/03/2017,01/02/2016,24/02/2017,
IF1005,4256,20/04/2017,Greencoat UK (formerly BayWa r.e.),Bishopthorpe,Wind Onshore,,,16.40,,,,,,2.00,8,115.00,,Operational,Operational,,,"Bishopthorpe Farm, Bishopthorpe, Tetney, Grimsby, Humberside",Lincolnshire,East Midlands,England,,532679,403330,East Lindsey District Council,N/178/01969/12,APP/D2510/A/14/2213150,,,,,02/10/2012,,05/02/2014,13/02/2014,,,,20/03/2015,,,20/03/2015,20/03/2018,25/01/2016,30/01/2017,
IF1036,4257,23/07/2015,WilloWind Energy Ltd,Starryshaw Wind Farm,Wind Onshore,,,12.00,,,,,,3.00,4,,,Planning Permission Refused,Application Refused,,,Starryshaw Wind Farm Land North Of Starryshaw Farm & Braehead Torbothie Road Stane Shotts North Lanarkshire ,Strathclyde,Scotland,Scotland,ML7 5BW,290021,661051,North Lanarkshire Council,13/00669/FUL,,,,,,23/04/2013,,24/12/2014,,,,,,,,,,,,
IF1233,4258,22/12/2021,EDF,Stranoch Wind Farm,Wind Onshore,,,72.00,No,,,99.96,AR4,2.60,28,135.00,,Revised,Revised,6600,,"New Luce, Newton Stewart",Dumfries and Galloway,Scotland,Scotland,,215493,571022,Scottish Government (S36),EC00005254,,,,,,24/01/2013,,,,,,,08/07/2016,,,,,,,
IF1406,4259,04/08/2014,Airvolution Energy,Land South Of Demming Farm,Wind Onshore,,,8.00,,,,,,2.00,4,,,Planning Permission Refused,Application Refused,,,Demming Fraisthorpe East Riding Of Yorkshire,Humberside,Yorkshire and Humber,England,,513962,461263,East Riding of Yorkshire Council,13/00316/STPLFE,,,,,,07/03/2013,,27/01/2014,,,,,,,,,,,,
N00165W,4260,27/02/2015,Scottish and Southern Energy (SSE),Keadby Wind Farm,Wind Onshore,,,68.00,,,,,,2.00,34,,,Operational,Operational,,,"Near Teadby
Near Scunthorpe
Lincolnshire",Humberside,Yorkshire and Humber,England,,481890,413515,DECC (S36),2003/1630,,,,,,24/10/2003,,,,,,,28/02/2008,,,,,01/03/2013,26/02/2015,
N00229W,4261,21/07/2014,Statkraft,Berry Burn,Wind Onshore,,,66.70,,,,,,2.30,29,,,Operational,Operational,,,"Adjacent to Paul's Hill Site
Altyre Estate
BallindalF",Grampian,Scotland,Scotland,,311550,840550,Scottish Government (S36),,,,,,,19/09/2004,,,,,,,10/08/2009,,,,,05/12/2012,30/05/2014,
N00302W,4262,02/10/2018,InfraRed Capital Partners/ E.on,Afton Wind Farm,Wind Onshore,,,50.00,,,,,,2.75,25,120.00,,Operational,Operational,,,To the south west of New Cumnock adjacent to Afton reservoir,Strathclyde,Scotland,Scotland,,262100,604100,Scottish Government (S36),,,,,,,03/11/2004,,,,,,,16/10/2014,,,,,16/08/2016,15/02/2018,
N00306W,4263,31/10/2017,BlackRock (formerly Muirhall Energy),Tormywheel,Wind Onshore,,,30.80,,,,,,2.60,15,,,Operational,Operational,,,Fauldhouse,Lothian,Scotland,Scotland,,295290,658102,West Lothian Council,0551/FUL/11,,,,,,04/02/2005,,,,,,,07/06/2007,,,,,07/12/2015,17/03/2017,
N00358W,4264,30/06/2017,ESB (Northern Wind Power),Eglish Mountain,Wind Onshore,,,13.80,,,,,,2.30,6,,,Operational,Operational,,,"Eglish Mountain in the townlands of Ballyartan and Glenlough (Co. Derry) and Ballyneaner (Co. Tyrone), accessing onto Ballyartan Road, Killaloo, Londonderry BT47 3TA",Co. Tyrone,Northern Ireland,Northern Ireland,,65774,566796,Northern Ireland Planning Service,A/2005/0223/F,,,,,,01/02/2005,,,,,,,29/07/2013,,,,29/07/2018,25/10/2015,13/01/2017,
N00384W,4265,26/05/2020,EDF,Braemore,Wind Onshore,,,54.00,,,,,,3.00,18,,,Planning Permission Expired,Planning Permission Expired,,,Braemore near Lairg,Highland,Scotland,Scotland,,255325,900934,Scottish Government (S36),EC00002100,WIN-270-3,,,,,17/12/2010,,,29/05/2015,,,27/10/2017,27/10/2017,,,,27/10/2022,,,
N00400W,4266,30/11/2016,Aviva,Den Brook,Wind Onshore,,,18.00,,,,,,2.00,9,,,Operational,Operational,,,"Den Brook,
West Devon",Devon,South West,England,,268500,99500,West Devon Borough Council,8250/2005/OKE,APP/Q1153/A/06/2017162/NWF,,,,,10/11/2005,,02/03/2006,,,,,21/03/2007,,,,,27/08/2015,17/11/2016,
N00418W,4267,18/11/2016,Infinergy,Tom Nan Clach Wind Farm,Wind Onshore,,,39.10,,,,,,3.00,13,125.00,,Revised,Revised,4420,,"Approximately 8km North East Of Tomatin, Drynachan Nairnshire",Highland,Scotland,Scotland,,286470,834480,Highland Council,09/00439/FULIN,10/00053/RBCREF,,,,,01/06/2009,,23/08/2010,,,,14/06/2013,14/06/2013,,,,,,,
N00456W,4268,14/09/2016,EDF Energy Renewables,Royal Oak,Wind Onshore,,,6.50,,,,,,1.30,5,,,Abandoned,Abandoned,,,"Royal Oak Farm, Heighington, Darlington",County Durham,North East,England,,420950,524500,Darlington Borough Council,05/00183/FULE,,,,,,22/02/2005,,,,,,,10/01/2014,,,,10/10/2019,,,
N00552W,4269,12/12/2016,Scottish Power Renewables,Dersalloch,Wind Onshore,,,69.00,,,,,,3.00,23,,,Operational,Operational,,,Dersalloch Hill,Strathclyde,Scotland,Scotland,,242150,603950,Scottish Government (S36),,,,,,,29/07/2005,,,,,,,23/07/2014,,,,,24/09/2015,15/08/2016,
B0603,4270,01/11/2016,Partnerships for Renewables Development Company Limited,Blairadam Wind Farm,Wind Onshore,,,22.60,,,,,,2.05,11,,,Planning Permission Refused,Application Refused,,,"Blairadam Forest, Dunfermline",Fife,Scotland,Scotland,,309104,694542,Fife Council,14/00008/EIA,,,,,,24/01/2014,,27/10/2016,,,,,,,,,,,,
B0610,4271,27/09/2015,REG Windpower,French Farm 2 (Extension),Wind Onshore,,,8.00,,,,,,2.00,4,110.00,,Secretary of State - Refusal,Application Refused,,,"French Farm, French Drove, Thorney, Peterborough",Cambridgeshire,Eastern,England,,528388,309240,Peterborough City Council,13/00933/FUL,,APP/J0540/V/14/2220136,,,,28/06/2013,,24/09/2015,,,,,06/02/2014,04/06/2014,24/09/2015,,,,,
B0688,4272,27/01/2017,Point Power & Energy Ltd / SgurrEnergy,Point Wind / Beinn Ghrideag Farm,Wind Onshore,,,9.00,,,,,,3.00,3,,,Operational,Operational,,,Point Wind Farm Pentland Road To Achmore Achmore Isle Of Lewis,Western Isles,Scotland,Scotland,,136899,933106,Comhairle nan Eilean Siar Council,08/00371/PPD,,,,,,13/08/2008,,,,,,,26/04/2012,,,,,21/07/2014,17/07/2015,
B0706,4273,09/03/2015,West Coast Energy/Carwath Farm Wind Energy Ltd,Carwath Wind Farm,Wind Onshore,,,7.50,,,,,,2.50,3,,,Planning Permission Refused,Application Refused,,,"Carwath, Rosley, Wigton, Cumbria CA7 8BW",Cumbria,North West,England,,332425,546767,Allerdale Borough Council,2/2013/0227,,,,,,08/04/2013,,13/02/2015,,,,,,,,,,,,
B0720,4274,25/06/2019,Ecotricity,Dulater Hill Wind Farm,Wind Onshore,,,57.80,,,,,,3.40,17,125.00,,Appeal Refused,Application Refused,,,"North of the A923, near Butterstone",Highland,Scotland,Scotland,,308935,748225,Scottish Government (S36),,WIN-340-2,,,,,30/06/2014,,24/05/2019,04/03/2016,,24/05/2019,,,,,,,,,
B0897,4275,03/10/2018,Njord Energy,Rhoscrowther Wind Farm,Wind Onshore,,,11.50,,,,,,2.05,5,,,Revised,Revised,10084,,near the Valero oil refinery south of Milford Haven,Dyfed,Wales,Wales,,190930,202471,Pembrokeshire County Council,13/0876/PA,APP/N6845/A/15/3025045,,,14/07/2017,,31/01/2014,,21/01/2015,09/07/2015,,30/04/2018,,,,,,,,,
B0898,4276,23/12/2016,Njord Energy Ltd,Griffe Grange Wind Farm,Wind Onshore,,,12.30,,,,,,2.50,5,,,Appeal Refused,Application Refused,,,near the Valero oil refinery south of Milford Haven,Derbyshire,East Midlands,England,,423771,355087,Derbyshire Dales District Council,14/00224/FUL, APP/P1045/W/15/3130874,,,,,09/04/2014,,09/03/2015,30/09/2015,,06/12/2016,,,,,,,,,
B0995,4277,03/10/2018,Scottish and Southern Energy (SSE),Tangy Wind Farm - repowering/Tangy 3,Wind Onshore,,,36.80,,,,,,3.40,16,125.00,,Planning Permission Expired,Planning Permission Expired,,,"Tangy, Kilkenzie, Campbeltown, Argyll And Bute",Strathclyde,Scotland,Scotland,PA28 6QD,168500,628500,Argyll and Bute Council,14/02969/PP,,,,,,11/12/2014,,,,,,,29/06/2015,,,,29/06/2018,,,
B1049,4280,01/07/2015,Wind Valley Co-operative,Slaithwaite Moor Community Wind Farm,Wind Onshore,,,6.90,,,,,,2.30,3,,,Planning Application Withdrawn,Application Withdrawn,,,"Slaithwaite Moor, off New Hey Road, Scammonden, Huddersfield",West Yorkshire,Yorkshire and Humber,England,,404725,414272,Kirklees Council,2013/93683,,,,,,06/12/2013,29/06/2015,,,,,,,,,,,,,
B1057,4281,17/03/2016,Muirhall Energy,Muirhall South,Wind Onshore,,,8.30,,,,,,3.20,3,147.00,,Operational,Operational,,,"Stellashaw Moss, South Lanarkshire",Strathclyde,Scotland,Scotland,,299342,652838,South Lanarkshire Council,CL/14/0113,PPA-380-2050,,,,,18/03/2014,,07/11/2014,22/12/2014,,,10/07/2015,10/07/2015,,,,,21/01/2016,17/03/2016,
